episode_rewards,success_rates,actor_losses,critic_losses,q1_values,q2_values,
-1,,2.622724295,0.2633605,-3.790523529,-3.717102051,
-3,,0,0.264716983,-4.025163651,-4.032791138,
-1,,2.517639399,0.347084761,-3.644760132,-3.692996502,
-1,,0,0.316338569,-3.781376362,-3.791106224,
-1,,2.510490417,0.258155644,-3.56768465,-3.532413006,
-1,,0,0.332265168,-3.953089714,-3.919474602,
-3,,2.531809092,0.264392555,-3.691780567,-3.693280458,
-2,,0,0.379102886,-3.841617584,-3.835584164,
-2,,2.510321617,0.309101433,-3.69356966,-3.711102962,
-2,,0,0.264298558,-3.776863098,-3.835693359,
-2,,2.631867409,0.265418768,-3.743687153,-3.744602919,
0,,0,0.258225173,-3.953778982,-3.915569782,
-2,,2.602501869,0.281336248,-3.817627192,-3.800433397,
-2,,0,0.342321515,-3.598305225,-3.628182173,
-2,,2.441571951,0.344052732,-3.59706068,-3.609293699,
-3,,0,0.324952096,-3.777742386,-3.769104481,
-1,,2.715912342,0.297256172,-3.771506786,-3.788962364,
-2,,0,0.335604548,-3.898429871,-3.889622688,
-1,,2.629209042,0.294597089,-3.811112404,-3.78018856,
-1,,0,0.310031712,-3.874854326,-3.88509798,
-3,,2.641790867,0.343059242,-3.728074074,-3.746395111,
0,,0,0.267509282,-3.988612652,-3.992204905,
-3,,2.800992966,0.273466438,-3.965003967,-3.931171417,
-1,,0,0.254931629,-3.749146938,-3.729264498,
-1,,2.54787755,0.329477072,-3.742127419,-3.775195599,
0,,0,0.306843132,-3.739243984,-3.746907711,
0,,2.733592272,0.283374548,-3.89136076,-3.86900115,
-1,,0,0.295808613,-3.794243574,-3.790531158,
0,,2.607211351,0.297491729,-3.76771307,-3.783749104,
-2,,0,0.283216149,-3.853634596,-3.84956646,
-2,,2.755821228,0.231262565,-3.870645285,-3.88139534,
-2,,0,0.283253759,-3.972507,-3.945491314,
0,,2.559173584,0.30059725,-3.66603899,-3.652719259,
-1,,0,0.274452925,-3.673457623,-3.689183474,
-2,,2.702953339,0.259718716,-3.729981899,-3.770881176,
-2,,0,0.297915757,-3.746999741,-3.765719652,
-3,,2.868141651,0.278518617,-4.03053093,-3.984196186,
0,,0,0.345140636,-3.602897882,-3.556133032,
-3,,2.514694691,0.282560587,-3.622350693,-3.651569605,
-3,,0,0.261399448,-3.553240776,-3.604817152,
0,,2.696140051,0.320987582,-3.711274624,-3.708474159,
-2,,0,0.240177184,-3.815322161,-3.786683559,
-1,,2.396571636,0.396463573,-3.560903311,-3.521412373,
-2,,0,0.29732129,-3.627931118,-3.621900082,
0,,2.81713295,0.320014209,-3.848056793,-3.885904551,
-3,,0,0.277628869,-3.933922291,-3.996328115,
0,,2.509416103,0.278612554,-3.727668285,-3.725346565,
0,,0,0.268887877,-3.888472557,-3.838288307,
-2,,2.505780697,0.379206628,-3.620325089,-3.57186079,
-1,,0,0.243894756,-3.783489704,-3.808992386,
-2,,2.741063118,0.313445628,-3.862123013,-3.917613983,
-3,,0,0.304504395,-3.933690548,-3.940517187,
-2,,2.624236822,0.311462939,-3.907022953,-3.846586466,
-1,,0,0.365452111,-3.74764657,-3.704755545,
0,,2.7164433,0.271454573,-3.730696917,-3.758226871,
-1,,0,0.287995756,-3.507918835,-3.555582047,
-3,,2.764304638,0.300475478,-3.891525269,-3.919952631,
-2,,0,0.313185185,-3.98853755,-3.957509995,
-3,,2.612748146,0.287295043,-3.813000202,-3.755660057,
-2,,0,0.311951011,-3.626553059,-3.631618977,
-3,,2.642998219,0.240763336,-3.647183418,-3.707438231,
0,,0,0.298978716,-3.696454763,-3.728641987,
-1,,2.643724918,0.409788847,-3.860501289,-3.82888031,
-2,,0,0.324653178,-3.838290215,-3.775916576,
0,,2.688075542,0.304697394,-3.845795155,-3.837754488,
-2,,0,0.275921106,-3.696885586,-3.775449276,
-1,,2.770087719,0.342171431,-3.742535591,-3.792507172,
-1,,0,0.324192077,-3.842935085,-3.789330482,
-1,,2.49732995,0.237739474,-3.716496706,-3.637509823,
-1,,0,0.290012211,-3.873774052,-3.836002827,
-3,,2.663935661,0.304247141,-3.724340916,-3.805118322,
-3,,0,0.250583649,-3.8758564,-3.93633461,
-3,,2.781445265,0.264683545,-3.843769789,-3.813399315,
-1,,0,0.261315912,-3.997817039,-3.930787325,
-1,,2.504377604,0.301263332,-3.687767506,-3.693398952,
-2,,0,0.281281412,-3.629384995,-3.653495073,
-2,,2.878627539,0.269676387,-3.787930489,-3.848762989,
-1,,0,0.253878117,-3.873037338,-3.902083874,
-1,,2.751586914,0.255962819,-3.979850769,-3.887994289,
-3,,0,0.325712085,-3.796578407,-3.69951272,
-2,,2.377177954,0.330068946,-3.522793293,-3.567480087,
-1,,0,0.256318092,-3.738131523,-3.849716663,
-1,,2.836672306,0.270136416,-3.884825706,-3.946240187,
-3,,0,0.451290786,-3.964010239,-3.869539738,
-3,,2.498385906,0.242774025,-3.691203117,-3.607244492,
-1,,0,0.31250295,-3.574453592,-3.577010632,
0,,2.580343485,0.247695893,-3.568174362,-3.657605886,
-1,,0,0.281202763,-3.714045525,-3.806671143,
-1,,2.645097256,0.3423796,-3.823334455,-3.774195194,
-3,,0,0.322033346,-3.837500572,-3.72487998,
-1,,2.583734512,0.284248322,-3.791214705,-3.751472712,
-3,,0,0.342172533,-3.752821922,-3.855783701,
-3,,2.612134695,0.293069094,-3.62219739,-3.711515665,
-3,,0,0.246077389,-3.714209795,-3.678251982,
-3,,2.586597681,0.318325669,-3.77690506,-3.675578594,
-3,,0,0.326777577,-3.91024518,-3.89242959,
-1,,2.383840084,0.272179663,-3.462326527,-3.540236235,
-2,,0,0.279737949,-3.78980875,-3.845495939,
-1,,2.665886641,0.267501354,-3.80560112,-3.756156921,
-3,,0,0.337066829,-3.830118656,-3.75542593,
-2,,2.582587719,0.266200304,-3.729578495,-3.736517191,
0,,0,0.278286606,-3.70112133,-3.759563446,
-3,,2.782053232,0.210175559,-3.876921415,-3.89821744,
-3,,0,0.294227898,-3.928939342,-3.898526907,
-2,,2.332774639,0.290080309,-3.457051039,-3.416940689,
-2,,0,0.318498045,-3.872318983,-3.854410172,
-2,,2.513002157,0.294826061,-3.623398781,-3.664006233,
-2,,0,0.328419417,-3.83259964,-3.906392574,
0,,2.366479874,0.309392393,-3.465342522,-3.462128401,
-3,,0,0.236960724,-3.75260067,-3.662161827,
-1,,2.541221857,0.233476698,-3.770636082,-3.721156359,
-2,,0,0.319194078,-3.715667248,-3.776903152,
0,,2.493722677,0.336607695,-3.614941359,-3.703505993,
-2,,0,0.29741627,-3.769124508,-3.753390312,
0,,2.619349003,0.271067262,-3.738861561,-3.674576283,
-1,,0,0.3791641,-3.98568511,-3.95937705,
-3,,2.39507246,0.276890635,-3.740756035,-3.764631748,
-1,,0,0.240081474,-3.565812588,-3.552656889,
-2,,2.59175539,0.309500992,-3.678643227,-3.71173811,
-2,,0,0.295666814,-3.776965857,-3.807600498,
-3,,2.4423666,0.296175659,-3.767307758,-3.747914314,
-1,,0,0.299344689,-3.849090576,-3.833271503,
-3,,2.613803387,0.26771161,-3.828315735,-3.806007385,
0,,0,0.298591077,-3.66164732,-3.680842876,
-3,,2.560419083,0.339536369,-3.686293125,-3.741129398,
-1,,0,0.309889019,-4.0146451,-3.996811152,
-2,,2.533419132,0.249178588,-3.781509399,-3.703266382,
-1,,0,0.286360353,-3.727901459,-3.69699955,
-3,,2.707811356,0.294443518,-3.788105249,-3.835997581,
0,,0,0.315151483,-3.899787188,-3.975568771,
-1,,2.756495476,0.294020057,-3.885614395,-3.866549492,
0,,0,0.269311726,-3.980678082,-3.887676001,
-2,,2.703809977,0.35891819,-3.843929529,-3.816612244,
-3,,0,0.287178129,-3.560772896,-3.615124941,
-2,,2.729353905,0.3199507,-3.738405228,-3.856761217,
-2,,0,0.269770563,-3.795624018,-3.762415409,
-2,,2.739562511,0.320922524,-3.924189806,-3.844645977,
-2,,0,0.26322338,-3.756757736,-3.731655598,
-1,,2.52350378,0.285896212,-3.592279196,-3.66500473,
-2,,0,0.296356559,-3.757733583,-3.816173553,
-2,,2.506952763,0.24828653,-3.660364389,-3.631636381,
0,,0,0.319882005,-3.723487854,-3.624671459,
-3,,2.791658401,0.306605458,-4.022430897,-4.031781197,
-3,,0,0.252792835,-3.85327363,-3.912855864,
-2,,2.627866507,0.238146916,-3.784215927,-3.765929222,
-2,,0,0.295262665,-3.574887276,-3.576783895,
-3,,2.354717016,0.307949692,-3.554510117,-3.533452511,
-1,,0,0.235423803,-4.003103733,-3.999287605,
-3,,2.611662388,0.295905083,-3.698460579,-3.738401413,
-2,,0,0.292133987,-3.672071457,-3.692597151,
-3,,2.662218094,0.245677501,-3.74139905,-3.730338812,
-2,,0,0.291121274,-4.017932892,-3.974710941,
-2,,2.75310564,0.309561133,-3.826249361,-3.812031746,
-1,,0,0.247074932,-3.691448212,-3.711705208,
-3,,2.664369822,0.281118035,-3.771928787,-3.79797101,
0,,0,0.352444589,-3.722993612,-3.7248559,
-3,,2.548174381,0.300797403,-3.697749138,-3.692856312,
0,,0,0.242950752,-3.924497128,-3.935887337,
-3,,2.500801086,0.258083165,-3.600406647,-3.587476969,
-1,,0,0.276948631,-3.682013512,-3.675382853,
-2,,2.534747839,0.248841494,-3.751884222,-3.752185822,
-2,,0,0.243405342,-3.723729372,-3.716282845,
-2,,2.786611795,0.32603842,-3.960866451,-3.968355656,42
-2,,0,0.230834499,-3.886922121,-3.886950493,
-2,,2.59803319,0.245761842,-3.732370377,-3.753058434,
-3,,0,0.26375708,-3.858976364,-3.864420414,
-1,,2.650296211,0.279081225,-3.776176929,-3.750096798,
-1,,0,0.283593655,-3.820072174,-3.800905466,
-2,,2.773984909,0.344342232,-3.831809044,-3.83568716,
-3,,0,0.275209844,-3.722200394,-3.730048656,
-2,,2.700633049,0.29639703,-3.880872726,-3.887949467,
-1,,0,0.299801409,-3.6292696,-3.645852327,
-2,,2.687035799,0.340514004,-3.795004845,-3.773229361,
-2,,0,0.309473932,-3.564922333,-3.570252419,
-1,,2.527021885,0.280435354,-3.657849789,-3.673195839,
-2,,0,0.279975563,-3.720381021,-3.737323284,
-2,,2.639143467,0.279766977,-3.704202652,-3.676408529,
-1,,0,0.217091143,-3.752390385,-3.751378536,
-1,,2.763484478,0.281821489,-4.029304981,-3.994200706,
-2,,0,0.32807076,-3.858658314,-3.864643097,
-2,,2.619481802,0.308454275,-3.84292984,-3.871203423,
-2,,0,0.369095385,-3.488452435,-3.545545101,
-2,,2.589435101,0.321299911,-3.721911907,-3.714526415,
-1,,0,0.257719696,-3.724758625,-3.674076796,
-3,,2.585678101,0.315471143,-3.675255775,-3.66498518,
-3,,0,0.307430208,-3.884796858,-3.90427351,
-2,,2.797792435,0.253349513,-3.916311502,-3.935467243,
-3,,0,0.358733058,-3.641952515,-3.646113873,
-2,,2.849733829,0.307934821,-4.038967133,-3.991261959,
-2,,0,0.313403904,-3.750840902,-3.720659256,
-3,,2.563889503,0.283614516,-3.538882017,-3.588992119,
-2,,0,0.337934494,-3.922803879,-3.992455482,
-2,,2.639946938,0.322291344,-3.801383495,-3.799064875,
-2,,0,0.249497771,-3.927564621,-3.866285801,
-3,,2.669398546,0.280726939,-3.760955572,-3.722856045,
-2,,0,0.298372954,-3.835851669,-3.859473228,
-3,,2.743045568,0.274885297,-3.884016514,-3.939491987,
-3,,0,0.30697298,-3.680937767,-3.668880224,
0,,2.399192572,0.204000235,-3.55301857,-3.523872852,
-2,,0,0.298971951,-3.878168344,-3.83151722,
-2,,2.6120224,0.278429866,-3.750399113,-3.788670063,
-2,,0,0.270759821,-3.721527338,-3.759748936,
-2,,2.778359413,0.264545143,-3.936192989,-3.919075251,
-2,,0,0.261809558,-3.655801773,-3.617120981,
-1,,2.6925807,0.24097532,-3.819890261,-3.792745352,
-3,,0,0.28211987,-3.927484989,-3.970842361,
-2,,2.477871656,0.232077405,-3.563648701,-3.599820614,
-2,,0,0.299305975,-3.822392941,-3.814529419,
-1,,2.747424603,0.232233137,-3.825818062,-3.783106089,
-2,,0,0.199276969,-3.816154957,-3.804063082,
-1,,2.524204493,0.222951144,-3.52666378,-3.560339451,
-2,,0,0.238494873,-3.594655752,-3.632040024,
-1,,2.627965689,0.259422809,-3.753561735,-3.70045948,
-3,,0,0.279371411,-3.880500078,-3.859407663,
-2,,2.813693523,0.32365644,-3.843106031,-3.874797106,
-3,,0,0.290700257,-3.570934534,-3.581361294,
-2,,2.784194708,0.227562621,-3.889692783,-3.878245354,
-3,,0,0.260628521,-3.653820753,-3.633529663,
-1,,2.455065489,0.280420721,-3.642778873,-3.655982018,
-2,,0,0.310954869,-3.68389225,-3.70465374,
0,,2.479664087,0.262733907,-3.522797108,-3.561837673,
-2,,0,0.302893192,-3.93554306,-3.919296026,
-1,,2.685373306,0.354833573,-3.82041502,-3.813246727,
-1,,0,0.18817094,-3.534669876,-3.505148888,
-3,,2.523435116,0.263153553,-3.680934668,-3.672585964,
-3,,0,0.306153655,-3.669051886,-3.708342552,
-2,,2.688016653,0.225892812,-3.729675293,-3.746509314,
-2,,0,0.327729434,-3.794089079,-3.770797253,
-1,,2.675609589,0.30706346,-3.802182198,-3.771159649,
-3,,0,0.306663334,-3.515916348,-3.496623278,
-2,,2.587829351,0.298859924,-3.690950871,-3.735768318,
-2,,0,0.306427509,-3.81877017,-3.848263264,
0,,2.797077179,0.279940188,-3.903139353,-3.915545464,
-1,,0,0.269508839,-3.781321526,-3.748200417,
-3,,2.610470295,0.300317764,-3.827964783,-3.805912018,
-2,,0,0.242548615,-3.584980011,-3.573006153,
0,,2.683348179,0.219878033,-3.795897961,-3.845586538,
-2,,0,0.361915052,-3.864881516,-3.885449171,
0,,2.780065536,0.240300536,-4.041259766,-3.986216068,
0,,0,0.259181291,-3.568174362,-3.547273159,
-2,,2.679141521,0.271822333,-3.710849047,-3.728639603,
-2,,0,0.287905872,-3.851140976,-3.872269392,
-3,,2.735671759,0.325111419,-3.969800949,-3.966316223,
-2,,0,0.24476862,-3.711801052,-3.727407932,
-3,,2.648754597,0.310096443,-3.715463638,-3.661247492,
-1,,0,0.244956255,-3.70512867,-3.716035604,
-2,,2.815227985,0.358647168,-3.966756105,-4.030767441,
-3,,0,0.240586162,-3.696516991,-3.689995527,
-1,,2.261734962,0.287279159,-3.369371414,-3.283000231,
-2,,0,0.242697179,-3.558520317,-3.570338726,
-1,,2.815014362,0.27824527,-3.930582762,-3.978142262,
-3,,0,0.266269207,-3.712592602,-3.767812252,
-2,,2.651683807,0.223014444,-3.867166042,-3.801221848,
-2,,0,0.265493751,-3.809548855,-3.691283226,
0,,2.543410778,0.337937415,-3.624835491,-3.657462597,
-3,,0,0.303970605,-3.692276478,-3.819946289,
-3,,2.718138218,0.305335641,-3.777179718,-3.83049202,
-2,,0,0.334640324,-3.861180782,-3.776394129,
0,,2.600298882,0.250467956,-3.833865166,-3.748179436,
-2,,0,0.285638928,-3.733808994,-3.705413342,
-3,,2.402451277,0.31706816,-3.533325672,-3.641446114,
-3,,0,0.232938692,-3.575151682,-3.676555634,
-2,,2.721349239,0.299176127,-3.795529604,-3.754884243,
-3,,0,0.346802145,-3.834231853,-3.736965656,
0,,2.429893494,0.256063759,-3.719284058,-3.671919584,
-2,,0,0.296825498,-3.580059528,-3.638053417,
-2,,2.543175936,0.335891098,-3.641659021,-3.737100601,
-2,,0,0.279942513,-3.944491386,-3.923639774,
-2,,2.804328918,0.236315146,-4.001863956,-3.928532839,
-2,,0,0.297848195,-3.77504015,-3.698836327,
-2,,2.578564644,0.245889097,-3.802391291,-3.837153912,
-2,,0,0.245721981,-3.782574415,-3.878573895,
-3,,2.630647898,0.305272639,-3.812332153,-3.85213089,
-1,,0,0.285091132,-3.756463528,-3.727340221,
-2,,2.629230499,0.29872942,-3.808873177,-3.727997303,
0,,0,0.28267011,-3.574602842,-3.549167633,
-3,,2.712724686,0.277290076,-3.723389149,-3.76947403,
-2,,0,0.29343462,-3.908137321,-3.950175762,
-2,,2.626558781,0.27634269,-3.833787441,-3.789703369,
-2,,0,0.233627737,-3.68718195,-3.652403355,
-2,,2.602811813,0.286902368,-3.622174263,-3.646479607,
0,,0,0.241253436,-3.680722475,-3.742952824,
-1,,2.616923571,0.337622792,-3.825573444,-3.844494343,
-1,,0,0.275651217,-3.802717209,-3.759856224,
-1,,2.634066343,0.260098875,-3.754807711,-3.719870567,
0,,0,0.331115901,-3.886698246,-3.895490408,
-2,,2.531185627,0.302099884,-3.662628412,-3.687768936,
-2,,0,0.254260272,-3.74783659,-3.747420311,
-3,,2.483217716,0.281656206,-3.685775995,-3.643457413,
-2,,0,0.276004553,-3.551133871,-3.553910971,
0,,2.578214169,0.35049364,-3.734544992,-3.774497986,
-1,,0,0.275543213,-3.523346424,-3.557546139,
-2,,2.844651937,0.30408594,-3.84955883,-3.860227585,
-2,,0,0.291574419,-3.975113392,-3.921281338,
-2,,2.681321383,0.22010456,-3.848757267,-3.780637026,
-1,,0,0.283254683,-3.825623274,-3.838135004,
-2,,2.24586463,0.283595622,-3.272485971,-3.328852654,
-3,,0,0.256685138,-3.548033953,-3.593778133,
-3,,2.725020885,0.302761018,-3.659239769,-3.645482063,
-2,,0,0.295330346,-3.878220558,-3.850741386,
-1,,2.513246059,0.346508503,-3.709364176,-3.659857273,
-3,,0,0.270044327,-3.623196125,-3.621437073,
-3,,2.688132048,0.243532225,-3.646242142,-3.70923233,
-2,,0,0.322114676,-3.87916851,-3.897638798,
-1,,2.678053379,0.286077619,-3.810672283,-3.753779888,
0,,0,0.295348644,-3.667872906,-3.611943722,
-2,,2.430906773,0.354280055,-3.482707739,-3.49412775,
-3,,0,0.268167406,-3.723694801,-3.823357105,
0,,2.501973391,0.273110509,-3.609946489,-3.650501251,
-1,,0,0.25867486,-3.783596039,-3.736684322,
-2,,2.533894539,0.308123171,-3.647763968,-3.586381912,
-2,,0,0.230757356,-3.692308664,-3.71925211,
-2,,2.597249985,0.308500111,-3.795782328,-3.820516586,
0,,0,0.278039515,-3.688118458,-3.677178621,
-2,,2.64560914,0.2866171,-3.751271486,-3.707574129,
-2,,0,0.294892669,-3.753556728,-3.73512435,
-2,,2.633883715,0.257136524,-3.622172832,-3.674324512,
-2,,0,0.294275969,-3.792501926,-3.813310385,
-1,,2.727259159,0.30801177,-3.84385848,-3.810551405,
-2,,0,0.25111407,-3.685729265,-3.667339802,
-2,,2.578564167,0.254929394,-3.685446501,-3.691035271,
-1,,0,0.301909328,-3.593512535,-3.66045928,
-3,,2.698822975,0.275393248,-3.848972321,-3.849536419,
-3,,0,0.227261186,-3.878097057,-3.824965477,
-3,,2.647226334,0.262444526,-3.737597942,-3.71767664,
0,,0,0.26787138,-3.720868349,-3.762948036,
0,,2.593735218,0.276076257,-3.740718126,-3.751791954,
-2,,0,0.278164566,-3.672953606,-3.636003733,
-3,,2.776279449,0.233736068,-3.768770456,-3.777847767,
-2,,0,0.244373843,-3.734991074,-3.758586884,
-1,,2.538604498,0.314768523,-3.701563358,-3.734375238,
0,,0,0.286865741,-3.788613319,-3.75114584,
-1,,2.451128006,0.288305998,-3.409344673,-3.372681618,
-2,,0,0.28126049,-3.630323887,-3.647209644,
0,,2.609945059,0.295649856,-3.711009026,-3.748095036,
-2,,0,0.217848033,-3.852311373,-3.82268858,
-3,,2.510632992,0.310109764,-3.670207977,-3.623191833,
-2,,0,0.347625375,-3.370937586,-3.398186922,
-2,,2.765775681,0.228332967,-3.770892382,-3.818107128,
0,,0,0.332142532,-4.02277565,-4.030561447,
-2,,2.445053339,0.250534356,-3.699224472,-3.651003838,
-1,,0,0.343695581,-3.611951113,-3.561769724,
-3,,2.498345613,0.330243468,-3.507603407,-3.543538332,
-2,,0,0.229394644,-3.833867073,-3.913603067,
-2,,2.85200119,0.313584358,-3.892290831,-3.903864145,
-3,,0,0.290997684,-3.868687868,-3.791498184,
-3,,2.483836651,0.306759298,-3.684968233,-3.64185524,
-2,,0,0.375374913,-3.66003418,-3.694152355,
-2,,2.464646816,0.306215286,-3.471022844,-3.53774786,
-2,,0,0.248604327,-3.636078596,-3.643967867,
-1,,2.640931129,0.242547527,-3.835128784,-3.768588066,
-3,,0,0.248178437,-3.673833847,-3.638746262,
-2,,2.624087811,0.258288056,-3.714166164,-3.737673044,
-1,,0,0.367700696,-3.629572392,-3.647712231,
0,,2.767442703,0.270190299,-3.74192667,-3.775924683,
-2,,0,0.247757107,-3.617632866,-3.614445686,
-1,,2.727002621,0.292939514,-3.922281981,-3.876752853,
-3,,0,0.333167017,-3.848248959,-3.813811302,
-2,,2.565151215,0.236461699,-3.615410328,-3.636500359,
-1,,0,0.261380166,-3.919549465,-4.001055717,
-2,,2.611598015,0.230535567,-3.713404894,-3.736122608,
-3,,0,0.253969789,-3.873772621,-3.802372456,
-3,,2.605157852,0.308445662,-3.85436964,-3.806847572,43
-2,,0,0.315765977,-3.649794102,-3.65528512,
-2,,2.595189333,0.32716018,-3.598971367,-3.666174412,
-2,,0,0.257332683,-3.63721776,-3.676399708,
-3,,2.625402451,0.236508146,-3.821135998,-3.759889603,
-3,,0,0.312834531,-3.441822052,-3.378704548,
-1,,2.620047331,0.338687122,-3.722664595,-3.728283644,
-1,,0,0.242115021,-3.875762701,-3.949783802,
-3,,2.676440716,0.309419394,-3.823780537,-3.855139971,
-2,,0,0.332028329,-3.900378704,-3.879104376,
-3,,2.386917114,0.304431677,-3.558249474,-3.480309486,
-2,,0,0.287802875,-3.691873074,-3.685255527,
-1,,2.469594479,0.312490463,-3.546018124,-3.646514416,
-2,,0,0.331809163,-3.620254517,-3.642778873,
-1,,2.452923775,0.27930975,-3.511762381,-3.425682545,
-2,,0,0.326248109,-3.903997183,-3.855064154,
-2,,2.556308746,0.287454605,-3.746593952,-3.794541597,
-1,,0,0.249033213,-3.48918581,-3.567184448,
-2,,2.626987934,0.326670438,-3.752655506,-3.758235693,
-1,,0,0.320219874,-3.743183136,-3.68440938,
-2,,2.560502052,0.324225157,-3.756234407,-3.721488237,
-2,,0,0.249393851,-3.970940351,-3.991614342,
-2,,2.701173782,0.297766507,-3.927613735,-3.962669134,
-2,,0,0.288142353,-3.713929176,-3.734558105,
-2,,2.553044081,0.236016214,-3.541144133,-3.511050701,
-2,,0,0.319710732,-3.743799448,-3.695696831,
-1,,2.373482943,0.34313789,-3.52399683,-3.553444624,
-3,,0,0.237477079,-3.785672665,-3.827736616,
-2,,2.530758858,0.269478261,-3.491081238,-3.514087677,
-1,,0,0.359685361,-3.561872482,-3.556830406,
-2,,2.619994164,0.286298573,-3.886307478,-3.821563959,
-2,,0,0.280138701,-3.667535782,-3.627797127,
-2,,2.556792259,0.227995157,-3.58043766,-3.606090307,
-2,,0,0.247929975,-3.638670444,-3.717387438,
-3,,2.721936226,0.277562946,-3.877130032,-3.878485203,
-1,,0,0.278147936,-3.736797333,-3.656847,
-2,,2.45779562,0.349390954,-3.68526268,-3.611528873,
-2,,0,0.329544544,-3.817167521,-3.854493618,
-2,,2.544472218,0.251866877,-3.623515129,-3.731875896,
-2,,0,0.304866612,-3.685341597,-3.724790096,
0,,2.757053852,0.269625455,-3.941988468,-3.837652683,
-2,,0,0.278983593,-3.568934202,-3.467701674,
-2,,2.320056915,0.278673112,-3.55513382,-3.60720396,
-2,,0,0.27445811,-3.611605167,-3.71345067,
-2,,2.751319885,0.295405209,-3.809812546,-3.829318762,
-1,,0,0.240396619,-3.917833328,-3.871566296,
-2,,2.43869853,0.352718413,-3.623771429,-3.564325809,
-3,,0,0.251867026,-3.696965933,-3.678178787,
0,,2.569457054,0.250898093,-3.647806644,-3.692598343,
0,,0,0.300590515,-3.598592281,-3.652085781,
0,,2.803263664,0.238831684,-3.863429546,-3.87167573,
-3,,0,0.233614951,-3.918028593,-3.889107943,
-2,,2.627340794,0.305334687,-3.789524078,-3.725725889,
-2,,0,0.258692741,-3.80106926,-3.796205997,
-2,,2.543437481,0.305564195,-3.668125629,-3.747018099,
0,,0,0.290122777,-3.489682674,-3.509701729,
-2,,2.577097893,0.234005839,-3.602031708,-3.582708836,
-1,,0,0.290717721,-3.915393829,-3.89888978,
-2,,2.59603858,0.253555894,-3.755056143,-3.714011908,
-3,,0,0.277322233,-3.795999527,-3.804384708,
-3,,2.491153955,0.362052739,-3.469794512,-3.5191679,
-2,,0,0.291038215,-3.601873875,-3.644233704,
-1,,2.732816219,0.294677556,-3.793828249,-3.781812191,
-1,,0,0.329553872,-3.718283176,-3.624750137,
-1,,2.325809479,0.275317073,-3.540479183,-3.502355099,
-2,,0,0.270836383,-3.526470184,-3.596261501,
-3,,2.684957981,0.240296513,-3.71511364,-3.806848526,
-1,,0,0.263660073,-3.741765976,-3.717870474,
-2,,2.609370232,0.245045975,-3.782836914,-3.689015865,
-3,,0,0.264171273,-3.59139657,-3.604221821,
-1,,2.608725071,0.273055464,-3.633424759,-3.713191986,
-1,,0,0.286964059,-3.883219242,-3.878541231,
-2,,2.46249485,0.298258036,-3.600324631,-3.555321932,
-1,,0,0.267982543,-3.616700411,-3.564716339,
-1,,2.649606466,0.297304273,-3.686348677,-3.681280136,
-2,,0,0.290622175,-3.545518398,-3.609068155,
-1,,2.692267418,0.226768613,-3.673547268,-3.733683586,
-2,,0,0.313156486,-3.731590509,-3.674029827,
-2,,2.665757179,0.301707685,-3.71151042,-3.639054537,
0,,0,0.240967587,-3.807226419,-3.802592278,
-3,,2.62574172,0.33357662,-3.750397682,-3.813351631,
-2,,0,0.259992212,-3.617085934,-3.671118736,
-3,,2.62624979,0.304753989,-3.663980961,-3.623991013,
-3,,0,0.259726226,-3.686811447,-3.647856712,
-2,,2.647019625,0.295340955,-3.737699032,-3.722533226,
-2,,0,0.247574955,-3.594880104,-3.638622284,
-2,,2.515093565,0.302342415,-3.694176197,-3.721549511,
-1,,0,0.232188344,-3.755185604,-3.756001949,
-2,,2.575252295,0.223331064,-3.70504117,-3.673413754,
-3,,0,0.281857073,-3.639293671,-3.647927284,
-1,,2.52789259,0.266987324,-3.574390411,-3.602070332,
-3,,0,0.329716682,-3.738677979,-3.719173431,
-2,,2.661173582,0.246058404,-3.831920624,-3.785064697,
-2,,0,0.306484044,-3.801793575,-3.799948215,
-3,,2.752983332,0.227810979,-3.931651115,-3.969624996,
-1,,0,0.250736654,-3.591210365,-3.624395847,
-2,,2.699481964,0.269093424,-3.773641825,-3.761331081,
-1,,0,0.313920885,-3.794664383,-3.738402367,
-2,,2.730673313,0.237224042,-3.707842827,-3.702921391,
-2,,0,0.243526876,-3.66638422,-3.723266363,
0,,2.804417133,0.253593802,-3.912067413,-3.916444778,
-1,,0,0.293688893,-3.608397484,-3.579287052,
-1,,2.616629601,0.259168595,-3.65162611,-3.610766888,
-3,,0,0.345771194,-3.634227276,-3.63252306,
-2,,2.773171186,0.29247576,-3.787502527,-3.858490944,
-3,,0,0.231944054,-3.957923889,-3.971789122,
-2,,2.630124331,0.347733587,-3.832846165,-3.794355392,
-3,,0,0.245181844,-3.868885517,-3.828704834,
-2,,2.442048073,0.276489317,-3.55994153,-3.567267418,
-2,,0,0.277448714,-3.641145945,-3.711567402,
-2,,2.573960304,0.352518648,-3.718346119,-3.739207268,
-1,,0,0.267927855,-3.708557606,-3.6769557,
-3,,2.65052247,0.232730657,-3.77900219,-3.718844891,
-1,,0,0.239210919,-3.678683281,-3.631960392,
-2,,2.572312355,0.305466831,-3.725998878,-3.775418758,
-1,,0,0.257254869,-3.558406353,-3.621543884,
-1,,2.647675514,0.250339568,-3.626828194,-3.660822868,
-1,,0,0.246011794,-3.525362492,-3.486167908,
-3,,2.645458221,0.267972052,-3.747761488,-3.679819584,
-2,,0,0.297568768,-3.693826199,-3.687561274,
0,,2.542993307,0.283218086,-3.566464424,-3.604230165,
